Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled,Dep_Hour,Dep_Minute
8251475,Airline D,547,Airport 1,Airport 5,0,2,1,Type D,0.924925,6.0,0.021685,0.020641,True,0,0
4000707,Airline E,522,Airport 4,Airport 5,7,3,11,Type E,0.2392,61.0,4.119627,0.324858,True,0,7
5139571,Airline A,641,Airport 2,Airport 2,13,3,5,Type C,0.310789,5.0,0.584925,0.398581,True,0,13
6092172,Airline D,497,Airport 4,Airport 4,13,4,3,Type A,0.543777,11.0,2.245295,0.635741,False,0,13
8074663,Airline B,512,Airport 4,Airport 4,1,4,3,Type C,0.899693,23.0,2.089416,0.930172,True,0,1
7822091,Airline C,586,Airport 5,Airport 2,7,1,4,Type E,0.781449,29.0,0.907041,0.203386,True,0,7
8378528,Airline A,468,Airport 1,Airport 2,18,2,2,Type A,0.143784,29.03704,2.417171,0.77325,False,0,18
4167943,Airline D,610,Airport 4,Airport 2,9,7,7,Type D,0.69303,15.0,3.018668,0.097401,False,0,9
3329341,Airline A,589,Airport 1,Airport 2,6,1,12,Type A,0.604061,19.55556,2.033783,0.214449,False,0,6
2112710,Airline C,784,Airport 5,Airport 5,12,7,4,Type C,0.475553,100.0,2.680703,0.509135,True,0,12
264562,Airline A,487,Airport 1,Airport 2,21,7,5,Type A,0.791558,8.888889,1.80703,0.796925,True,0,21
220237,Airline D,559,Airport 2,Airport 2,20,4,12,Type E,0.196232,5.333333,5.048896,0.858569,False,0,20
7864904,Airline D,546,Airport 4,Airport 3,14,7,2,Type B,0.981489,37.0,1.742027,0.743903,True,0,14
5789246,Airline A,581,Airport 1,Airport 3,10,7,6,Type C,0.645307,44.0,2.521319,0.015353,True,0,10
7951732,Airline E,492,Airport 3,Airport 2,13,3,9,Type C,0.365656,10.66667,2.572684,0.683931,False,0,13
3302391,Airline B,546,Airport 1,Airport 5,10,4,8,Type A,0.600202,4.666667,4.959974,0.824658,False,0,10
53727,Airline C,514,Airport 4,Airport 5,1,5,8,Type C,0.216471,45.0,1.365496,0.525533,True,0,1
7596582,Airline D,586,Airport 5,Airport 2,1,3,2,Type B,0.633842,22.0,3.376538,0.965599,True,0,1
9690140,Airline D,307,Airport 5,Airport 4,11,1,4,Type A,0.028217,62.0,0.691148,0.004312,True,0,11
7781044,Airline B,476,Airport 4,Airport 5,14,3,8,Type C,0.341182,36.66667,4.635368,0.818658,False,0,14
7497485,Airline E,712,Airport 2,Airport 2,16,5,11,Type C,0.747517,6.0,2.95191,0.33482,False,0,16
3460611,Airline A,654,Airport 1,Airport 2,13,4,1,Type A,0.907978,47.11111,2.148529,0.731756,True,0,13
7464476,Airline A,530,Airport 1,Airport 2,15,2,8,Type A,0.352919,2.962963,2.438104,0.780167,False,0,15
2178475,Airline A,559,Airport 5,Airport 2,7,7,3,Type E,0.539409,59.0,2.78555,0.306249,True,0,7
9547394,Airline E,551,Airport 4,Airport 2,23,6,8,Type E,0.528493,29.33333,3.410036,0.995424,False,0,23
723038,Airline C,563,Airport 2,Airport 2,16,2,6,Type E,0.421456,25.0,3.693603,0.10325,False,0,16
6727051,Airline D,412,Airport 5,Airport 5,4,2,7,Type D,0.228433,30.0,2.302404,0.157029,True,0,4
4243363,Airline B,433,Airport 2,Airport 4,11,7,2,Type E,0.703228,3.0,2.174191,0.892192,False,0,11
3142772,Airline A,434,Airport 1,Airport 2,5,4,1,Type A,0.352362,0.888889,0.465471,0.134077,True,0,5
9208290,Airline A,455,Airport 1,Airport 2,17,2,6,Type A,1.011026,10.66667,0.959786,0.428947,True,0,17
9652053,Airline B,657,Airport 3,Airport 5,4,5,12,Type D,0.528501,34.0,4.953785,0.733142,False,0,4
190736,Airline B,383,Airport 1,Airport 3,5,7,3,Type E,0.870478,18.0,1.349308,0.791492,True,0,5
8802137,Airline A,696,Airport 1,Airport 2,8,4,4,Type A,0.390743,6.222222,2.106102,1.074003,False,0,8
814478,Airline A,540,Airport 3,Airport 2,14,2,9,Type A,0.807079,53.0,0.296737,0.789574,True,0,14
9050179,Airline A,383,Airport 3,Airport 3,9,7,3,Type A,0.113664,4.666667,2.337344,0.844532,True,0,9
4577883,Airline E,443,Airport 5,Airport 4,16,6,2,Type C,0.76683,50.0,0.292051,0.949376,True,0,16
5625373,Airline D,543,Airport 5,Airport 3,18,1,2,Type B,0.386946,12.0,2.579,0.553688,False,0,18
7114192,Airline C,370,Airport 2,Airport 5,11,4,2,Type C,0.46999,18.0,0.137762,0.343433,True,0,11
1395895,Airline C,465,Airport 5,Airport 4,8,4,6,Type C,0.166807,6.0,3.066474,0.761613,False,0,8
2557296,Airline C,386,Airport 4,Airport 4,14,3,2,Type D,0.018628,69.0,2.932545,0.163542,True,0,14
1407592,Airline A,563,Airport 5,Airport 3,13,7,11,Type A,0.666197,2.0,3.989216,0.068232,False,0,13
7846362,Airline D,387,Airport 4,Airport 5,0,2,7,Type A,0.587718,2.666667,2.916431,0.785331,True,0,0
3234523,Airline E,349,Airport 5,Airport 2,16,1,7,Type E,0.622428,20.0,4.629996,0.950671,True,0,16
8329109,Airline A,646,Airport 1,Airport 2,0,7,7,Type A,0.355002,49.77778,2.157762,0.497753,True,0,0
3468493,Airline B,469,Airport 4,Airport 2,22,6,2,Type C,0.239277,3.0,0.663283,0.161133,True,0,22
7092114,Airline C,460,Airport 1,Airport 3,20,5,7,Type B,0.830296,39.0,1.327366,0.497021,True,0,20
7126426,Airline D,547,Airport 4,Airport 2,21,4,10,Type A,0.761253,40.0,0.131153,0.393318,True,0,21
301061,Airline A,497,Airport 2,Airport 3,12,5,8,Type B,0.33679,26.0,1.93067,0.372474,False,0,12
7294713,Airline D,417,Airport 4,Airport 4,7,5,8,Type D,0.637806,13.33333,2.547681,0.628081,True,0,7
5522312,Airline D,438,Airport 5,Airport 2,12,5,2,Type E,0.82815,11.0,4.729731,0.174736,True,0,12
2161814,Airline A,571,Airport 5,Airport 4,15,3,5,Type B,0.888829,12.0,2.611337,0.380482,True,0,15
657887,Airline C,403,Airport 2,Airport 2,1,7,6,Type A,0.005806,22.0,3.90514,0.868677,True,0,1
7459425,Airline A,496,Airport 1,Airport 2,12,5,9,Type A,0.913462,1.777778,0.67006,0.820873,True,0,12
6146575,Airline A,666,Airport 1,Airport 2,17,2,6,Type A,0.450392,23.11111,0.582896,0.062537,True,0,17
6055128,Airline A,470,Airport 1,Airport 2,2,2,10,Type D,0.718378,9.0,4.054181,0.513904,False,0,2
8261296,Airline E,623,Airport 2,Airport 2,12,1,6,Type B,0.371401,18.0,1.437126,0.091295,False,0,12
9609198,Airline C,399,Airport 4,Airport 4,18,1,10,Type A,0.606249,16.0,4.356676,0.957496,True,0,18
2917235,Airline A,518,Airport 4,Airport 3,12,6,10,Type B,0.646782,65.0,0.849249,0.244641,True,0,12
342085,Airline E,624,Airport 1,Airport 5,18,5,6,Type C,0.404993,16.66667,4.457933,0.932621,False,0,18
8556485,Airline E,442,Airport 5,Airport 2,3,5,9,Type C,0.512785,4.666667,3.864238,0.834008,False,0,3
8860487,Airline A,691,Airport 1,Airport 2,18,3,10,Type A,0.826313,1.777778,1.528052,0.620285,True,0,18
7603812,Airline A,494,Airport 1,Airport 2,17,7,7,Type A,0.576305,25.77778,2.125552,0.378343,False,0,17
8682603,Airline A,383,Airport 1,Airport 2,5,5,1,Type A,0.11398,20.44444,0.826775,0.96519,True,0,5
7693490,Airline A,600,Airport 2,Airport 2,18,5,1,Type D,0.012904,33.0,1.030171,0.152784,True,0,18
1073609,Airline A,658,Airport 4,Airport 4,3,7,4,Type C,0.661311,18.0,0.785203,0.179974,True,0,3
3226138,Airline C,375,Airport 2,Airport 2,3,5,12,Type B,0.847238,52.0,1.351795,0.224723,True,0,3
1173876,Airline A,544,Airport 1,Airport 2,23,4,2,Type A,0.885274,66.66667,1.115568,0.672409,True,0,23
6951815,Airline E,432,Airport 2,Airport 2,6,4,3,Type E,0.3104,1.0,4.380114,0.314325,False,0,6
3322293,Airline B,397,Airport 3,Airport 2,6,3,12,Type B,0.471128,40.0,0.447678,0.989181,True,0,6
6860088,Airline C,411,Airport 2,Airport 2,22,3,7,Type D,0.234161,1.0,4.57621,0.195113,True,0,22
6463402,Airline A,521,Airport 3,Airport 5,15,2,7,Type B,0.98915,11.33333,4.627474,0.80561,True,0,15
5212072,Airline C,629,Airport 4,Airport 5,15,3,12,Type E,0.260506,18.0,3.836182,0.095836,False,0,15
716263,Airline C,493,Airport 5,Airport 2,4,6,3,Type D,0.416262,35.0,4.501418,0.353447,False,0,4
238166,Airline C,542,Airport 3,Airport 5,14,2,2,Type B,0.681129,13.0,3.849933,0.243763,False,0,14
9385957,Airline C,444,Airport 3,Airport 4,22,7,1,Type D,0.876018,34.0,2.641505,0.976836,True,0,22
3390567,Airline B,487,Airport 4,Airport 5,3,5,9,Type C,0.051476,12.0,3.003751,0.025731,False,0,3
4667844,Airline D,413,Airport 3,Airport 2,23,3,10,Type C,0.30102,8.0,3.141122,0.72167,True,0,23
9321778,Airline E,318,Airport 1,Airport 3,12,6,3,Type C,0.568986,7.0,0.634466,0.247722,True,0,12
3179676,Airline C,448,Airport 4,Airport 4,18,3,9,Type B,0.618313,34.0,0.965271,0.811249,True,0,18
5807247,Airline A,612,Airport 1,Airport 2,6,3,4,Type A,0.170027,1.777778,1.508422,0.350127,False,0,6
1215784,Airline C,250,Airport 4,Airport 2,11,2,10,Type D,0.664079,13.0,0.576142,0.187284,True,0,11
2861205,Airline D,610,Airport 3,Airport 2,8,7,6,Type A,0.528064,6.0,4.824896,0.69304,False,0,8
3580042,Airline A,532,Airport 1,Airport 3,16,7,7,Type C,0.827627,7.0,2.535636,0.257577,True,0,16
4284682,Airline A,486,Airport 1,Airport 2,1,2,10,Type A,0.322189,0.888889,0.950215,0.54624,True,0,1
604868,Airline B,447,Airport 4,Airport 2,15,1,6,Type A,0.195027,6.0,0.7877,0.131533,True,0,15
8426943,Airline A,547,Airport 1,Airport 2,6,2,1,Type A,0.893337,15.11111,1.041335,0.815173,True,0,6
1962376,Airline A,639,Airport 1,Airport 2,17,2,6,Type A,0.803869,18.66667,0.756065,0.457691,True,0,17
8042851,Airline C,525,Airport 1,Airport 2,6,4,11,Type D,0.791673,9.0,0.439636,0.14058,True,0,6
5974294,Airline C,478,Airport 3,Airport 3,0,3,6,Type C,0.781934,20.66667,4.835026,0.741595,True,0,0
4623900,Airline B,769,Airport 2,Airport 3,2,2,5,Type E,0.104001,12.0,1.52489,0.103362,False,0,2
4846242,Airline C,508,Airport 4,Airport 2,20,3,3,Type B,0.278583,8.666667,3.652351,0.57482,False,0,20
3747489,Airline A,336,Airport 4,Airport 5,10,3,10,Type B,0.260085,45.0,0.456613,0.607485,True,0,10
1388554,Airline D,532,Airport 3,Airport 3,21,4,3,Type E,0.934587,16.0,4.565845,0.930351,True,0,21
5083722,Airline D,441,Airport 2,Airport 2,14,3,11,Type E,0.487467,91.0,2.953757,0.15098,True,0,14
9535977,Airline A,464,Airport 1,Airport 2,2,6,10,Type A,0.211057,11.55556,1.64218,0.735015,False,0,2
3312329,Airline A,627,Airport 5,Airport 3,23,2,7,Type A,0.289578,52.0,4.108922,0.380769,True,0,23
9419923,Airline C,587,Airport 5,Airport 5,12,3,8,Type C,0.871902,40.0,3.029577,0.400814,True,0,12
7350405,Airline D,323,Airport 3,Airport 4,3,1,3,Type A,0.847066,66.0,0.354537,0.501825,True,0,3
4398173,Airline A,327,Airport 2,Airport 4,22,1,3,Type C,0.900339,94.0,2.147912,0.233785,True,0,22
3119767,Airline D,514,Airport 2,Airport 5,21,4,7,Type A,0.388529,0.0,1.51015,0.461183,False,0,21
6842423,Airline C,597,Airport 4,Airport 3,7,6,10,Type D,0.641341,1.333333,2.433585,0.686846,False,0,7
6718688,Airline D,275,Airport 1,Airport 2,21,7,12,Type C,0.278174,33.0,2.021626,0.457113,True,0,21
7328153,Airline E,597,Airport 2,Airport 2,3,7,7,Type B,0.180825,14.0,4.332666,0.042508,False,0,3
4473532,Airline E,746,Airport 5,Airport 2,17,2,11,Type C,0.021901,51.0,1.435238,0.257826,True,0,17
5158042,Airline A,618,Airport 1,Airport 2,6,4,9,Type A,0.323441,0.0,0.703253,0.395393,True,0,6
1631902,Airline A,420,Airport 1,Airport 2,10,1,6,Type C,0.604374,49.0,4.790431,0.354721,True,0,10
7262464,Airline A,564,Airport 3,Airport 3,3,6,7,Type D,0.90421,4.0,4.747583,0.081007,True,0,3
2491909,Airline A,523,Airport 2,Airport 5,12,2,11,Type A,0.133421,10.0,5.167325,0.449571,False,0,12
4827448,Airline D,678,Airport 3,Airport 2,8,3,10,Type B,0.918012,69.33333,2.841903,0.691949,True,0,8
3316149,Airline A,613,Airport 2,Airport 5,8,2,1,Type A,0.345385,1.0,0.76572,0.048672,True,0,8
4890325,Airline C,410,Airport 4,Airport 4,22,5,7,Type A,0.426828,8.0,4.400839,0.750924,True,0,22
4531664,Airline A,558,Airport 1,Airport 2,20,2,2,Type A,0.464979,1.777778,0.562787,1.074493,True,0,20
2118754,Airline C,417,Airport 3,Airport 3,18,3,7,Type D,0.408608,57.0,0.777972,0.009338,True,0,18
9386176,Airline A,603,Airport 5,Airport 4,2,5,3,Type E,0.259193,36.0,1.166988,0.193692,True,0,2
9511976,Airline C,474,Airport 3,Airport 2,11,7,9,Type D,0.698605,32.0,3.267094,0.543488,False,0,11
502589,Airline A,496,Airport 2,Airport 4,10,6,5,Type A,0.758183,22.0,0.535995,0.218049,True,0,10
5854898,Airline D,516,Airport 5,Airport 2,19,4,7,Type A,0.823113,8.666667,3.891408,0.764626,True,0,19
4647022,Airline C,444,Airport 3,Airport 2,10,6,8,Type D,0.34129,0.0,0.291258,0.312134,True,0,10
7109735,Airline D,510,Airport 3,Airport 3,16,2,12,Type A,0.764627,9.0,0.552233,0.293625,True,0,16
5266315,Airline A,545,Airport 1,Airport 2,20,7,2,Type A,0.737675,18.66667,1.086218,0.001039,True,0,20
4205483,Airline B,471,Airport 3,Airport 5,13,4,11,Type B,0.957916,32.0,1.895858,0.270126,True,0,13
4147900,Airline A,521,Airport 1,Airport 5,15,2,1,Type E,0.424785,7.0,5.148541,0.217671,False,0,15
7233088,Airline A,425,Airport 1,Airport 2,23,1,7,Type A,1.09231,3.555556,2.41716,0.386146,True,0,23
7440865,Airline A,376,Airport 1,Airport 4,9,1,6,Type E,0.740394,6.0,0.948409,0.147657,True,0,9
287575,Airline E,496,Airport 5,Airport 4,3,3,6,Type C,0.776278,8.666667,4.733328,0.594649,False,0,3
6897365,Airline A,601,Airport 1,Airport 2,9,7,2,Type A,0.125705,3.555556,1.930655,0.268584,False,0,9
8258291,Airline A,598,Airport 1,Airport 2,19,7,3,Type A,0.597398,4.444444,1.022108,0.93572,True,0,19
3512879,Airline A,592,Airport 1,Airport 2,11,6,4,Type A,0.628337,0.888889,1.849077,0.320128,False,0,11
2685190,Airline C,600,Airport 3,Airport 2,8,1,3,Type B,0.0406,58.0,4.700705,0.21087,True,0,8
6457799,Airline B,518,Airport 5,Airport 2,14,5,2,Type A,0.312131,7.0,1.100708,0.056751,False,0,14
1122743,Airline E,445,Airport 3,Airport 4,8,5,3,Type E,0.955644,51.0,0.979921,0.739907,True,0,8
3876751,Airline A,473,Airport 1,Airport 2,6,7,6,Type A,0.526111,15.11111,1.021802,0.571734,True,0,6
3738995,Airline E,487,Airport 3,Airport 2,23,7,9,Type E,0.186702,30.0,0.846059,0.113783,True,0,23
1926646,Airline D,434,Airport 4,Airport 5,11,2,4,Type D,0.513339,2.0,1.801987,0.221335,False,0,11
8862999,Airline A,559,Airport 1,Airport 2,19,7,6,Type A,0.133766,23.11111,1.814229,1.123559,False,0,19
7547905,Airline C,438,Airport 3,Airport 3,23,4,1,Type E,0.515989,6.666667,4.064091,0.806029,False,0,23
6464107,Airline D,315,Airport 3,Airport 4,13,5,12,Type D,0.594268,3.0,1.509675,0.349869,True,0,13
3783082,Airline A,605,Airport 2,Airport 2,21,2,6,Type B,0.357694,71.0,1.608653,0.542555,True,0,21
2881035,Airline E,551,Airport 5,Airport 4,15,4,12,Type D,0.762576,27.0,3.898715,0.416017,False,0,15
4297243,Airline A,327,Airport 1,Airport 2,18,7,3,Type A,0.235714,7.111111,0.952566,0.040938,True,0,18
4940314,Airline A,435,Airport 2,Airport 4,22,7,9,Type E,0.878183,10.66667,4.092377,0.778677,True,0,22
9897841,Airline A,490,Airport 1,Airport 2,2,1,4,Type A,1.055445,7.703704,2.483451,0.806609,True,0,2
3004636,Airline A,499,Airport 5,Airport 4,10,2,7,Type D,0.001235,36.0,5.098343,0.408802,False,0,10
6145294,Airline D,710,Airport 1,Airport 5,22,4,4,Type C,0.842722,18.66667,3.313435,0.845897,True,0,22
3106861,Airline A,404,Airport 1,Airport 2,20,3,11,Type A,0.606105,0.0,0.938033,0.601581,True,0,20
3736766,Airline A,397,Airport 1,Airport 3,19,7,6,Type A,0.461406,6.0,0.327449,0.065208,True,0,19
9769730,Airline B,627,Airport 3,Airport 2,18,6,7,Type C,0.238679,19.0,3.890203,0.259406,False,0,18
9290854,Airline A,481,Airport 5,Airport 2,7,6,2,Type A,0.447325,17.0,4.889836,0.461773,False,0,7
8045257,Airline E,617,Airport 3,Airport 2,19,7,10,Type E,0.950427,21.0,0.339922,0.103449,True,0,19
5845807,Airline D,473,Airport 4,Airport 3,7,3,6,Type E,0.210788,37.0,0.030839,0.571081,True,0,7
6454285,Airline D,621,Airport 3,Airport 4,2,5,8,Type D,0.179041,34.0,4.358881,0.120568,False,0,2
5344139,Airline A,472,Airport 4,Airport 2,9,6,12,Type D,0.241896,13.0,0.511295,0.200508,True,0,9
3726053,Airline C,487,Airport 5,Airport 2,12,4,6,Type B,0.551834,63.0,0.408115,0.893984,True,0,12
6642513,Airline B,396,Airport 5,Airport 2,8,7,2,Type D,0.9303,0.666667,4.55168,0.999812,True,0,8
1808252,Airline D,672,Airport 1,Airport 2,5,7,4,Type E,0.573882,26.0,0.397804,0.550253,True,0,5
9994076,Airline E,424,Airport 4,Airport 3,14,7,1,Type D,0.243482,89.0,0.570088,0.619649,True,0,14
5821526,Airline E,372,Airport 4,Airport 5,15,3,7,Type A,0.440452,15.33333,2.847868,0.797431,True,0,15
4252197,Airline C,662,Airport 2,Airport 5,4,5,8,Type B,0.3904,12.0,3.984071,0.696139,False,0,4
6446226,Airline D,565,Airport 2,Airport 2,20,2,10,Type B,0.046569,4.0,2.197861,0.182467,False,0,20
5555487,Airline A,658,Airport 2,Airport 3,12,7,2,Type E,0.510642,49.0,2.302946,0.411672,True,0,12
6446577,Airline A,428,Airport 1,Airport 2,18,2,10,Type A,0.226006,12.44444,1.581565,0.602006,True,0,18
7816804,Airline A,560,Airport 1,Airport 2,1,4,5,Type A,0.942244,32.0,1.263563,0.404676,True,0,1
4396107,Airline A,640,Airport 1,Airport 2,5,4,11,Type A,0.648963,5.333333,0.046571,0.198119,True,0,5
2712783,Airline D,385,Airport 3,Airport 2,0,4,8,Type C,0.844606,1.0,0.567916,0.736113,True,0,0
5498271,Airline D,532,Airport 5,Airport 2,14,6,11,Type D,0.956045,10.0,2.908,0.198846,True,0,14
6945281,Airline D,454,Airport 1,Airport 2,14,4,8,Type E,0.943188,9.0,3.968313,0.260486,True,0,14
340913,Airline D,460,Airport 2,Airport 2,13,7,5,Type D,0.100429,62.0,3.815516,0.28652,True,0,13
9945743,Airline E,417,Airport 5,Airport 2,6,3,8,Type B,0.944817,60.0,3.700283,0.161779,True,0,6
1243338,Airline C,542,Airport 4,Airport 2,4,3,6,Type A,0.795747,14.66667,3.856363,0.849552,True,0,4
722387,Airline D,476,Airport 1,Airport 2,19,5,5,Type E,0.777658,0.0,0.222217,0.610616,True,0,19
7413335,Airline B,407,Airport 5,Airport 4,15,3,11,Type C,0.090129,4.666667,4.475508,0.834748,True,0,15
3799781,Airline A,641,Airport 1,Airport 2,16,6,4,Type A,0.279515,17.77778,2.423208,0.555445,False,0,16
180999,Airline A,505,Airport 1,Airport 2,10,2,5,Type A,1.075163,2.666667,1.32981,0.584508,True,0,10
1240668,Airline A,343,Airport 4,Airport 2,14,5,12,Type B,0.21337,36.0,1.242972,0.616145,True,0,14
6451060,Airline A,431,Airport 1,Airport 2,19,3,4,Type A,0.269053,0.0,1.480446,0.417284,False,0,19
7466215,Airline A,351,Airport 5,Airport 3,15,4,1,Type B,0.362352,34.0,2.78943,0.496584,True,0,15
3482683,Airline B,437,Airport 2,Airport 2,2,3,3,Type E,0.913356,55.0,1.114786,0.546915,True,0,2
3384141,Airline A,535,Airport 2,Airport 3,5,1,8,Type D,0.476193,12.66667,3.215651,0.953542,False,0,5
9263134,Airline E,561,Airport 5,Airport 2,20,5,7,Type A,0.920584,34.66667,3.986471,0.882908,True,0,20
1137028,Airline D,584,Airport 5,Airport 4,22,7,12,Type D,0.334339,45.0,4.230534,0.129246,True,0,22
3871608,Airline A,437,Airport 1,Airport 2,12,7,7,Type A,0.326529,29.33333,0.149245,0.046443,True,0,12
3975096,Airline C,464,Airport 3,Airport 5,0,6,11,Type B,0.495203,17.0,0.985817,0.680334,True,0,0
6238810,Airline C,543,Airport 2,Airport 2,20,3,3,Type D,0.615477,9.0,3.341117,0.049199,False,0,20
8345321,Airline D,586,Airport 1,Airport 5,13,3,9,Type A,0.391499,59.0,4.49916,0.060351,True,0,13
8396466,Airline B,485,Airport 5,Airport 2,1,6,6,Type A,0.346031,31.0,2.606085,0.159263,False,0,1
3487232,Airline A,564,Airport 1,Airport 4,1,2,8,Type C,0.218059,47.0,3.737628,0.351707,True,0,1
6054259,Airline A,443,Airport 1,Airport 2,14,4,8,Type A,0.375007,21.33333,0.05268,0.489371,True,0,14
8862534,Airline E,285,Airport 4,Airport 2,17,4,3,Type D,0.673118,3.333333,3.042104,0.519378,True,0,17
6758398,Airline E,590,Airport 5,Airport 2,8,2,4,Type E,0.369874,77.33333,5.009546,0.992288,True,0,8
6842088,Airline A,556,Airport 5,Airport 2,2,2,6,Type E,0.079757,6.0,3.505073,0.385233,False,0,2
6021694,Airline A,490,Airport 1,Airport 2,3,1,2,Type A,0.238155,64.0,2.305689,0.273097,True,0,3
3643371,Airline C,517,Airport 3,Airport 5,14,6,12,Type E,0.372379,4.666667,3.030047,0.575252,False,0,14
3596405,Airline E,615,Airport 5,Airport 4,4,5,12,Type A,0.924502,14.0,4.216894,0.215151,True,0,4
9517774,Airline D,499,Airport 2,Airport 2,19,4,11,Type D,0.37903,17.0,0.820812,0.940543,True,0,19
4858025,Airline A,210,Airport 2,Airport 4,19,2,12,Type C,0.060642,76.0,0.617566,0.259254,True,0,19
1885056,Airline E,296,Airport 1,Airport 3,4,2,7,Type E,0.417994,65.0,0.600897,0.989934,True,0,4
5747096,Airline A,633,Airport 1,Airport 2,9,6,2,Type A,0.768818,45.33333,1.222124,0.471002,True,0,9
725222,Airline A,559,Airport 1,Airport 3,15,7,11,Type A,0.593596,14.0,1.651318,0.812686,False,0,15
650420,Airline A,613,Airport 2,Airport 3,11,5,5,Type A,0.278803,0.0,3.795929,0.64828,False,0,11
5239902,Airline C,648,Airport 2,Airport 2,13,2,12,Type B,0.688089,22.66667,4.51311,0.933494,False,0,13
6514431,Airline D,642,Airport 4,Airport 2,21,7,4,Type E,0.630624,10.0,3.096874,0.625427,False,0,21
7205930,Airline D,359,Airport 5,Airport 3,10,1,9,Type B,0.172173,42.0,1.066053,0.581218,True,0,10
7324099,Airline A,479,Airport 2,Airport 4,18,5,2,Type C,0.162145,31.33333,4.654384,0.652852,False,0,18
4801524,Airline B,411,Airport 1,Airport 2,5,7,7,Type D,0.547183,11.33333,2.639287,0.786466,True,0,5
5223136,Airline A,516,Airport 1,Airport 2,9,1,7,Type A,0.759439,36.44444,1.799864,1.011197,False,0,9
6192539,Airline E,364,Airport 5,Airport 4,19,3,7,Type A,0.961911,54.0,4.452529,0.266815,True,0,19
6725886,Airline A,504,Airport 5,Airport 2,2,4,1,Type E,0.421931,79.0,5.14916,0.200887,True,0,2
1307884,Airline B,327,Airport 4,Airport 2,21,2,8,Type C,0.764939,26.0,2.53032,0.03435,True,0,21
8984792,Airline C,465,Airport 3,Airport 4,14,7,2,Type A,0.116521,45.0,4.040314,0.370079,True,0,14
8245239,Airline A,645,Airport 1,Airport 2,10,5,5,Type D,0.889609,13.33333,2.834335,0.846185,True,0,10
1509891,Airline A,431,Airport 5,Airport 5,21,1,2,Type E,0.633108,1.0,2.43227,0.069857,True,0,21
7513956,Airline E,430,Airport 1,Airport 5,1,4,5,Type D,0.62903,3.333333,2.688563,0.53852,True,0,1
518863,Airline A,512,Airport 5,Airport 2,23,4,7,Type D,0.142443,2.666667,2.621376,0.694789,False,0,23
2553765,Airline A,518,Airport 2,Airport 2,5,2,6,Type E,0.039584,5.0,2.305141,0.836853,False,0,5
9731169,Airline A,531,Airport 1,Airport 2,16,7,12,Type A,0.801449,0.0,1.809302,0.656359,True,0,16
9060646,Airline E,420,Airport 2,Airport 5,17,4,5,Type D,0.117056,58.0,1.248379,0.18632,True,0,17
